Gene [Systematic Name];Gene [Standard Name];ORF Qualifier;Gene Description;Mutant Type;Phenotypes > Observable;Qualifier;Strain Background;Chemical;Drain Info;Carbon source;Medium;Special Condition (remove_genes);Special Condition (remove_metab);Special Condition (add_metab);Condition;Details;PubMed ID;Culture type
YFL001W;DEG1;Verified;DEpressed Growth rate;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YFL001W;DEG1;Verified;DEpressed Growth rate;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YFL001W;DEG1;Verified;DEpressed Growth rate;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YFL001W;DEG1;Verified;DEpressed Growth rate;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YFL018C;LPD1;Verified;LiPoamide Dehydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YFL053W;DAK2;Verified;DihydroxyAcetone Kinase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YFR019W;FAB1;Verified;Forms Aploid and Binucleate cells;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YFR030W;MET10;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YFR033C;QCR6;Verified;ubiQuinol-cytochrome C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGL026C;TRP5;Verified;TRyPtophan;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGL080W;MPC1;Verified;Mitochondrial Pyruvate Carrier;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YGL084C;GUP1;Verified;Glycerol UPtake;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YGL119W;COQ8;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGL148W;ARO2;Verified;AROmatic amino acid requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGL148W;ARO2;Verified;AROmatic amino acid requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YGL148W;ARO2;Verified;AROmatic amino acid requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGL191W;COX13;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGL191W;COX13;Verified;Cytochrome c OXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGL205W;POX1;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YGL234W;ADE5,7;Verified;ADEnine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGR012W;;Verified;putative Mitochondrial CYsteine synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YGR019W;UGA1;Verified;Utilization of GAba;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGR020C;VMA7;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YGR020C;VMA7;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YGR020C;VMA7;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGR032W;GSC2;Verified;Glucan Synthase of Cerevisiae;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YGR036C;CAX4;Verified;CAlmodulin-dependent in cmd one two twenty-siX;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YGR036C;CAX4;Verified;CAlmodulin-dependent in cmd one two twenty-siX;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YGR061C;ADE6;Verified;ADEnine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGR061C;ADE6;Verified;ADEnine requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR096W;TPC1;Verified;Thiamine Pyrophosphate Carrier;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YGR155W;CYS4;Verified;CYStathionine beta-synthase;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGR155W;CYS4;Verified;CYStathionine beta-synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR157W;CHO2;Verified;CHOline requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR177C;ATF2;Verified;AcetylTransFerase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YGR180C;RNR4;Verified;RiboNucleotide Reductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR183C;QCR9;Verified;ubiQuinol-cytochrome C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YGR183C;QCR9;Verified;ubiQuinol-cytochrome C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR183C;QCR9;Verified;ubiQuinol-cytochrome C oxidoReductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGR192C;TDH3;Verified;Triose-phosphate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YGR193C;PDX1;Verified;Pyruvate Dehydrogenase complex protein X;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YGR193C;PDX1;Verified;Pyruvate Dehydrogenase complex protein X;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR199W;PMT6;Verified;Protein O-MannosylTransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YGR204W;ADE3;Verified;ADEnine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGR208W;SER2;Verified;SERine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YGR209C;TRX2;Verified;ThioRedoXin;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YGR255C;COQ6;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YGR255C;COQ6;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YGR255C;COQ6;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YGR255C;COQ6;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YGR255C;COQ6;Verified;COenzyme Q;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YGR260W;TNA1;Verified;Transporter of Nicotinic Acid;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YHL011C;PRS3;Verified;PhosphoRibosylpyrophosphate Synthetase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YHL036W;MUP3;Verified;Methionine UPtake;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YHR001W-A;QCR10;Verified;ubiQuinol-cytochrome C oxidoReductase;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YHR011W;DIA4;Verified;Digs Into Agar;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YHR011W;DIA4;Verified;Digs Into Agar;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YHR018C;ARG4;Verified;ARGinine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YHR025W;THR1;Verified;THReonine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YHR026W;VMA16;Verified;Vacuolar Membrane Atpase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YHR039C-A;VMA10;Verified;;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YHR039C-A;VMA10;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YHR039C-A;VMA10;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YHR067W;HTD2;Verified;Hydroxyacyl-Thioester Dehydratase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YHR067W;HTD2;Verified;Hydroxyacyl-Thioester Dehydratase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YHR067W;HTD2;Verified;Hydroxyacyl-Thioester Dehydratase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YHR067W;HTD2;Verified;Hydroxyacyl-Thioester Dehydratase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YHR073W;OSH3;Verified;OxySterol binding protein Homolog;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YHR092C;HXT4;Verified;HeXose Transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YHR096C;HXT5;Verified;HeXose Transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YHR100C;GEP4;Verified;GEnetic interactors of Prohibitins;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YHR100C;GEP4;Verified;GEnetic interactors of Prohibitins;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YHR100C;GEP4;Verified;GEnetic interactors of Prohibitins;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YHR100C;GEP4;Verified;GEnetic interactors of Prohibitins;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YHR104W;GRE3;Verified;Genes de Respuesta a Estres (stress responsive genes);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);urea;;glucose;YNBD;;ammonium;urea;;;24721214;
YHR137W;ARO9;Verified;AROmatic amino acid requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YHR183W;GND1;Verified;6-phosphoGlucoNateDehydrogenase;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YIL002C;INP51;Verified;INositol polyphosphate 5-Phosphatase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YIL006W;YIA6;Verified;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YIL010W;DOT5;Verified;Disruptor Of Telomeric silencing;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YIL010W;DOT5;Verified;Disruptor Of Telomeric silencing;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YIL043C;CBR1;Verified;Cytochrome b Reductase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YIL099W;SGA1;Verified;Sporulation-specific GlycoAmylase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YIL134W;FLX1;Verified;FLavin eXchange;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YJL070C;;Uncharacterized;;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YJL071W;ARG2;Verified;ARGinine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YJL088W;ARG3;Verified;ARGinine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YJL101C;GSH1;Verified;glutathione (GSH);null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YJL121C;RPE1;Verified;Ribulose 5-Phosphate Epimerase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YJL121C;RPE1;Verified;Ribulose 5-Phosphate Epimerase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YJL121C;RPE1;Verified;Ribulose 5-Phosphate Epimerase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YJL129C;TRK1;Verified;TRansport of potassium (K);null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;cultured in minimal medium containing histidine, leucine, lysine and uracil;;16361226;
YJL214W;HXT8;Verified;HeXose Transporter;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YJR010W;MET3;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YJR048W;CYC1;Verified;CYtochrome C;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YJR048W;CYC1;Verified;CYtochrome C;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YJR048W;CYC1;Verified;CYtochrome C;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YJR048W;CYC1;Verified;CYtochrome C;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YJR049C;UTR1;Verified;Unidentified TRanscript;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YJR073C;OPI3;Verified;OverProducer of Inositol;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YJR073C;OPI3;Verified;OverProducer of Inositol;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YJR073C;OPI3;Verified;OverProducer of Inositol;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YJR077C;MIR1;Verified;Mitochondrial Import Receptor;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YJR077C;MIR1;Verified;Mitochondrial Import Receptor;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YJR077C;MIR1;Verified;Mitochondrial Import Receptor;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YJR095W;SFC1;Verified;Succinate-Fumarate Carrier;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YJR095W;SFC1;Verified;Succinate-Fumarate Carrier;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YJR103W;URA8;Verified;URAcil requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YJR103W;URA8;Verified;URAcil requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YJR105W;ADO1;Verified;ADenOsine kinase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YJR109C;CPA2;Verified;Carbamyl Phosphate synthetase A;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YJR137C;MET5;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YJR139C;HOM6;Verified;HOMoserine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YJR152W;DAL5;Verified;Degradation of Allantoin;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YKL001C;MET14;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YKL001C;MET14;Verified;METhionine requiring;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YKL016C;ATP7;Verified;ATP synthase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YKL026C;GPX1;Verified;Glutathione PeroXidase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YKL085W;MDH1;Verified;Malate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YKL106W;AAT1;Verified;Aspartate AminoTransferase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YKL132C;RMA1;Verified;Reduced Mating A;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YKL148C;SDH1;Verified;Succinate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YKL194C;MST1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Threonine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);allantoin;;glucose;YNBD;;ammonium;allantoin;;;24721214;
YKL194C;MST1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Threonine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);ammonium;;glucose;YNBD;;;;;;24721214;
YKL194C;MST1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Threonine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
YKL194C;MST1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Threonine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YKL194C;MST1;Verified;Mitochondrial aminoacyl-tRNA Synthetase, Threonine;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YKL211C;TRP3;Verified;TRyPtophan;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YKL212W;SAC1;Verified;Suppressor of ACtin;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);arginine;;glucose;YNBD;;ammonium;arginine;;;24721214;
YKR009C;FOX2;Verified;Fatty acid OXidation;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);proline;;glucose;YNBD;;ammonium;proline;;;24721214;
YKR069W;MET1;Verified;METhionine requiring;null;Utilization of nitrogen source;absent;S288C(BY4742);allantoin;;glucose;YNBD;YOR202W, YCL018W, YEL021W, YBR115C;ammonium;histidine, leucine, uracil, lysine, allantoin;;cultured in minimal medium containing histidine, leucine, lysine and uracil;16361226;
YLL012W;YEH1;Verified;Yeast steryl Ester Hydrolase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamine;;glucose;YNBD;;ammonium;glutamine;;;24721214;
YLL041C;SDH2;Verified;Succinate DeHydrogenase;null;Utilization of nitrogen source;decreased rate;S288C (prototrophic haploids);glutamate;;glucose;YNBD;;ammonium;glutamate;;;24721214;
